SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
14189,4,4,4,2,0.33,550,-0.609,0.03401,0.37,0,3
14195,1,7,4,4,0.05,590,-0.284,0.01001,0.44,0,3
15609.1,0,2,3,4,0.07,67.6313,-0.934839,0.0167492,0.309531,0,2
17136.6,0,5,4,2,0.29,101.625,-0.71586,0.0307281,0.349375,1,2
17154.3,0,4,2,3,0.68,162.55,-0.743904,0.0178106,0.221875,0,2
17728.8,1,5,4,4,0.86,88.575,-0.805896,0.0187056,0.399375,0,2
17850.9,0,7,2,4,0.71,150.725,-0.549072,0.0218606,0.334375,1,2
18120.7,2,7,3,4,0.88,153.9,-0.587633,0.0218756,0.331875,0,2
18197.3,1,2,4,3,0.13,114.925,-0.6642,0.0232781,0.229375,0,2
18246,1,3,4,4,0.89,770,-0.918,0.04201,0.36,1,3
18247,1,3,4,4,0.89,770,-0.918,0.04201,0.36,1,0
18360.4,3,4,1,4,0.06,80.9,-0.812784,0.0157981,0.254375,0,2
18497.8,5,4,4,4,0.91,145.275,-0.542061,0.0235731,0.324375,0,2
18519.7,2,4,2,3,0.18,109.8,-0.55104,0.0201181,0.314375,0,2
18796.4,0,5,4,1,0.43,104.1,-0.841,0.0197131,0.7225,0,2
18805.5,5,7,4,3,0.44,72.1,-0.57564,0.0194381,0.351875,0,2
18901.1,0,4,2,3,0.24,151.4,-0.493538,0.0177756,0.249375,0,2
18975.7,6,7,4,2,0.1,158.925,-0.413465,0.0243406,0.301875,0,2
19139,2,6,3,4,0.69,103.625,-0.9225,0.0321881,0.349375,1,2
19489.4,1,4,1,1,0.78,147.2,-0.513095,0.0213831,0.256875,0,2
19562,3,7,2,4,0.61,174.225,-0.408483,0.0201706,0.291875,0,2
19612.1,2,2,1,4,0.7,128.225,-0.629391,0.0177456,0.304375,0,2
19931.2,1,4,2,4,0.56,135.775,-0.607559,0.0272356,0.454375,0,2
19935.2,4,7,3,3,0.42,97.25,-0.655836,0.0171206,0.314375,0,2
19955.8,7,7,4,4,0.88,84.7,-0.568445,0.0195781,0.321875,0,2
19997.1,1,7,2,2,0.13,109.95,-0.641691,0.0249206,0.441875,0,2
20214.4,4,7,3,2,0.61,140.825,-0.78474,0.0211431,0.271875,0,2
20375.5,0,3,3,3,0.66,150,-0.565246,0.0170556,0.271875,0,2
20514.5,3,6,2,2,0.98,143.575,-0.393354,0.0194831,0.374375,1,2
20700.9,5,5,3,4,0.66,103.6,-0.55965,0.0241375,0.3225,0,2
20756,3,4,2,4,0.93,950,-0.616,0.04301,0.39,0,3
20757,3,4,2,4,0.93,950,-0.616,0.04301,0.39,0,0
20830.5,3,6,4,4,0.57,113.3,-0.6888,0.0201275,0.3325,1,2
20861.2,5,7,1,4,0.14,80.2,-0.633696,0.0191781,0.264375,0,2
20874.5,2,7,1,1,0.22,128.6,-0.548457,0.0190656,0.251875,0,2
20916.8,2,3,3,3,0.58,159.425,-0.777606,0.0290131,0.281875,1,2
20993,1,2,2,3,0.33,170,-0.75,0.04101,0.48,1,3
21051,5,4,1,1,0.37,93.2,-0.67035,0.0216175,0.3825,0,2
21062.4,0,5,1,3,0.73,118.3,-0.69495,0.0260275,0.3825,1,2
21111.8,6,6,4,3,0.79,107.7,-0.630375,0.0270331,0.6225,0,2
21372.8,0,7,1,3,0.97,96.5,-0.738,0.0211075,0.3125,1,1
21441.2,4,5,2,2,0.99,145.2,-0.76875,0.0206675,0.4125,0,2
21710.7,3,5,2,4,0.75,126.1,-0.59655,0.0261775,0.2925,0,2
21733.6,5,5,3,2,0.71,148.3,-0.5166,0.0215275,0.3825,0,2
21780.1,2,7,4,3,0.55,144.8,-0.69495,0.0265475,0.3025,0,2
21850,5,6,3,4,0.01,800,-0.599,0.01901,0.56,0,3
21929,1,4,2,3,0.88,128.4,-0.738,0.0246575,0.3825,0,2
22022.4,5,6,1,4,0.75,147,-0.6642,0.0184275,0.2825,1,2
22035.2,0,6,2,2,0.62,138.9,-0.5658,0.0219375,0.3325,1,2
22104.6,1,4,3,4,0.22,110.5,-0.6765,0.0209475,0.3125,0,2
22118,1,3,4,3,0.71,143.9,-0.7134,0.0285575,0.3325,1,2
22144.8,2,6,2,3,0.34,125.9,-0.6396,0.0242275,0.3025,1,2
22173.2,4,5,4,3,0.99,149.9,-0.63345,0.0218375,0.2925,1,2
22278.6,4,6,3,2,1,139.9,-0.5904,0.0230275,0.3125,0,2
22336.1,1,2,4,2,0.42,102.2,-0.5289,0.0222675,0.3525,1,2
22375.3,2,3,3,2,0.75,99.5,-0.64575,0.0237375,0.3625,0,2
22443.3,2,2,4,2,0.15,111.4,-0.59655,0.0284175,0.4225,0,2
22574.6,2,7,3,3,0.55,134.6,-0.5781,0.0257875,0.4025,1,2
22575.6,0,4,3,4,0.47,136.4,-0.65805,0.0202475,0.2925,0,2
22595.7,0,3,1,2,0.22,123.7,-0.70725,0.0196075,0.3125,1,2
22616.1,6,7,3,2,0.41,115.6,-0.6519,0.0189175,0.4025,1,2
22664.3,1,5,4,4,0.22,146.7,-0.49815,0.0245075,0.2825,1,2
22711.7,2,5,2,4,0.6,95.1,-0.738,0.0273175,0.2925,0,2
22715.5,5,7,4,4,0.62,135.7,-0.58425,0.0247575,0.3525,1,2
22795,5,5,2,4,0.04,600,-0.234,0.02201,0.41,0,3
22837.4,2,2,1,3,0.34,144.6,-0.5412,0.0239775,0.3125,0,2
22861.3,2,3,3,4,0.08,90.7,-0.75645,0.0221175,0.3225,0,2
22997.4,5,6,2,4,0.37,133,-0.52275,0.0248575,0.4225,1,2
23042.9,0,4,3,1,0.65,134,-0.5289,0.0187475,0.3125,1,2
23202.6,1,7,1,3,0.7,109.3,-0.47355,0.0286275,0.4125,0,2
23347,0,7,1,4,0.29,109.8,-0.6888,0.0216675,0.3425,1,2
23387.6,0,6,4,3,1,120.4,-0.63345,0.0190575,0.2625,0,2
23591.8,4,6,2,4,0.33,110.7,-0.58425,0.0225075,0.2925,1,2
23616.3,0,5,1,4,0.15,146.1,-0.47355,0.0234075,0.3525,0,2
23616.6,1,2,4,3,0.63,144.4,-0.71955,0.0254475,0.2825,0,2
23621.7,0,5,2,4,0.2,94.8,-0.738,0.0255075,0.4125,0,2
23636.3,0,7,2,4,0.49,94.4,-0.6888,0.0174775,0.3125,1,2
23641.2,3,6,4,4,0.46,122.5,-0.5166,0.0175275,0.3425,0,2
23676.3,4,6,4,4,0.81,142.1,-0.4797,0.0201375,0.3125,1,2
23724,3,4,3,4,0.45,147.3,-0.68265,0.0253275,0.3925,0,2
23728.7,5,7,2,4,0.86,124.4,-0.725,0.0211775,0.59,1,2
23743,1,3,4,3,0.69,137.9,-0.7134,0.0241375,0.3225,1,2
